change_id,num_change,ccfinder,cloneworks,conqat,deckard,duplo,iclones,nicad5,simcad,simian
300,96,0.0625,0.6875,0,0.583333333,0,0,0,0,0
300,96,0.0625,0.6875,0,0.583333333,0,0,0,0,0
301,77,0.064935065,0.987012987,0,0.168831169,0,0,0,0,0
301,77,0.064935065,0.987012987,0,0.168831169,0,0,0,0,0
302,77,0.051948052,0.987012987,0,0.142857143,0,0,0,0,0
302,77,0.051948052,0.987012987,0,0.142857143,0,0,0,0,0
303,74,0,1,0,0.175675676,0,0,0,0,0
303,74,0,1,0,0.175675676,0,0,0,0,0
304,79,0.050632911,0.987341772,0,0.151898734,0,0,0,0,0
304,79,0.050632911,0.987341772,0,0.151898734,0,0,0,0,0
305,93,0.053763441,0.838709677,0,0.430107527,0,0,0,0,0
305,93,0.053763441,0.838709677,0,0.430107527,0,0,0,0,0
306,97,0.195876289,0.742268041,0,0.628865979,0,0,0,0.020618557,0
306,97,0.195876289,0.742268041,0,0.628865979,0,0,0,0.020618557,0
